amount,date,price,tid,type,Datestamp
0.00828,1506826462,4287.93,22601093,0,2017-10-01 02:54:22
0.00828,1506826456,4285.6,22601092,0,2017-10-01 02:54:16
0.00828,1506826451,4285.59,22601091,0,2017-10-01 02:54:11
0.00828,1506826441,4285.59,22601090,0,2017-10-01 02:54:01
0.00828,1506826436,4285.59,22601088,0,2017-10-01 02:53:56
0.00828,1506826421,4285.6,22601085,0,2017-10-01 02:53:41
0.01656,1506826416,4285.59,22601084,0,2017-10-01 02:53:36
0.00828,1506826411,4285.59,22601083,0,2017-10-01 02:53:31
0.00828,1506826406,4285.57,22601082,0,2017-10-01 02:53:26
0.01655,1506826401,4285.57,22601081,0,2017-10-01 02:53:21
0.00827,1506826396,4285.57,22601080,0,2017-10-01 02:53:16
0.00827,1506826391,4285.57,22601077,0,2017-10-01 02:53:11
0.01654,1506826386,4285.6,22601076,0,2017-10-01 02:53:06
0.00827,1506826381,4285.6,22601075,0,2017-10-01 02:53:01
0.00827,1506826376,4285.59,22601074,0,2017-10-01 02:52:56
0.00827,1506826371,4285.58,22601072,0,2017-10-01 02:52:51
0.00827,1506826366,4285.58,22601071,0,2017-10-01 02:52:46
0.00827,1506826361,4285.59,22601070,0,2017-10-01 02:52:41
0.00827,1506826356,4285.59,22601069,0,2017-10-01 02:52:36
0.057999999999999996,1506826351,4285.58,22601068,0,2017-10-01 02:52:31
0.01654,1506826351,4285.58,22601067,0,2017-10-01 02:52:31
0.00827,1506826341,4285.6,22601065,0,2017-10-01 02:52:21
0.00827,1506826337,4285.6,22601064,0,2017-10-01 02:52:17
0.00827,1506826326,4285.6,22601063,0,2017-10-01 02:52:06
0.013078999999999999,1506826323,4285.6,22601062,0,2017-10-01 02:52:03
0.00827,1506826320,4285.6,22601060,0,2017-10-01 02:52:00
0.03589822,1506826319,4287.7,22601059,0,2017-10-01 02:51:59
0.00827,1506826315,4287.7,22601057,0,2017-10-01 02:51:55
0.017,1506826198,4287.94,22601054,0,2017-10-01 02:49:58
0.0085,1506826193,4287.94,22601053,0,2017-10-01 02:49:53
0.0085,1506826188,4287.93,22601052,0,2017-10-01 02:49:48
0.0085,1506826183,4287.94,22601051,0,2017-10-01 02:49:43
0.017,1506826178,4287.93,22601050,0,2017-10-01 02:49:38
0.50376105,1506826173,4288.08,22601049,1,2017-10-01 02:49:33
2.99028576,1506826172,4287.91,22601048,0,2017-10-01 02:49:32
4.0,1506826167,4288.02,22601047,1,2017-10-01 02:49:27
0.00971424,1506826167,4288.04,22601046,1,2017-10-01 02:49:27
0.8909999999999999,1506826167,4288.07,22601045,1,2017-10-01 02:49:27
0.0085,1506826163,4290.58,22601044,0,2017-10-01 02:49:23
0.021,1506826140,4290.49,22601043,0,2017-10-01 02:49:00
0.00116,1506826135,4290.49,22601042,0,2017-10-01 02:48:55
0.05,1506826077,4292.53,22601039,0,2017-10-01 02:47:57
0.04,1506826070,4288.05,22601038,1,2017-10-01 02:47:50
0.03619213,1506825925,4290.26,22601028,0,2017-10-01 02:45:25
0.0196072,1506825925,4288.36,22601027,0,2017-10-01 02:45:25
0.2326845,1506825920,4288.21,22601026,0,2017-10-01 02:45:20
0.06000131,1506825854,4288.22,22601018,0,2017-10-01 02:44:14
0.00999966,1506825854,4285.71,22601017,0,2017-10-01 02:44:14
0.31750068,1506825831,4285.76,22601015,0,2017-10-01 02:43:51
0.01999966,1506825831,4285.75,22601014,0,2017-10-01 02:43:51
0.00999966,1506825831,4285.73,22601013,0,2017-10-01 02:43:51
0.073,1506825794,4284.17,22601010,0,2017-10-01 02:43:14
0.231,1506825775,4283.66,22601009,0,2017-10-01 02:42:55
0.231,1506825774,4283.68,22601008,1,2017-10-01 02:42:54
1.9442,1506825774,4283.69,22601007,1,2017-10-01 02:42:54
0.231,1506825773,4285.78,22601006,0,2017-10-01 02:42:53
14.0558,1506825773,4283.69,22601005,1,2017-10-01 02:42:53
0.1,1506825759,4283.68,22601004,0,2017-10-01 02:42:39
3.43959,1506825754,4283.68,22601003,0,2017-10-01 02:42:34
0.01411037,1506825733,4283.71,22601002,0,2017-10-01 02:42:13
0.0045705,1506825729,4283.71,22601000,0,2017-10-01 02:42:09
3.0,1506825717,4283.69,22600998,0,2017-10-01 02:41:57
0.006999999999999999,1506825687,4283.71,22600997,0,2017-10-01 02:41:27
0.0399661,1506825615,4280.79,22600994,0,2017-10-01 02:40:15
0.00624084,1506825615,4275.0,22600993,0,2017-10-01 02:40:15
0.01,1506825559,4276.2,22600989,1,2017-10-01 02:39:19
1.67,1506825534,4280.79,22600987,0,2017-10-01 02:38:54
0.079985,1506825482,4283.58,22600984,0,2017-10-01 02:38:02
2.1834,1506825472,4283.54,22600983,1,2017-10-01 02:37:52
0.1834,1506825472,4283.54,22600982,1,2017-10-01 02:37:52
0.1834,1506825471,4283.54,22600981,1,2017-10-01 02:37:51
0.02,1506825471,4283.54,22600980,1,2017-10-01 02:37:51
2.1934,1506825463,4284.5,22600979,1,2017-10-01 02:37:43
2.1934,1506825463,4284.5,22600978,1,2017-10-01 02:37:43
2.1834,1506825463,4284.5,22600977,1,2017-10-01 02:37:43
0.47829841,1506825463,4284.5,22600976,1,2017-10-01 02:37:43
1.70510159,1506825411,4284.5,22600971,1,2017-10-01 02:36:51
0.07578041,1506825332,4286.39,22600948,1,2017-10-01 02:35:32
3.0,1506825331,4288.27,22600947,1,2017-10-01 02:35:31
1.0,1506825315,4288.27,22600946,1,2017-10-01 02:35:15
0.118,1506825314,4290.27,22600945,0,2017-10-01 02:35:14
1.0,1506825313,4286.31,22600944,0,2017-10-01 02:35:13
3.17057662,1506825245,4293.32,22600940,0,2017-10-01 02:34:05
0.03324514,1506825206,4294.97,22600939,0,2017-10-01 02:33:26
1.13432,1506825203,4294.97,22600937,0,2017-10-01 02:33:23
0.54009568,1506825197,4295.26,22600936,0,2017-10-01 02:33:17
0.08529527,1506825192,4295.01,22600935,0,2017-10-01 02:33:12
0.04660905,1506825190,4295.0,22600933,0,2017-10-01 02:33:10
0.17248659,1506825185,4294.99,22600932,1,2017-10-01 02:33:05
0.18581341,1506825184,4294.99,22600931,0,2017-10-01 02:33:04
0.03019099,1506825178,4294.99,22600929,0,2017-10-01 02:32:58
0.021,1506825176,4294.98,22600927,0,2017-10-01 02:32:56
0.08317009,1506825167,4286.11,22600920,1,2017-10-01 02:32:47
0.07161632,1506825161,4286.75,22600909,1,2017-10-01 02:32:41
0.07160662,1506825161,4286.72,22600904,1,2017-10-01 02:32:41
0.22092598,1506825160,4286.72,22600903,1,2017-10-01 02:32:40
0.1,1506825131,4294.81,22600871,0,2017-10-01 02:32:11
0.1,1506825130,4294.81,22600869,0,2017-10-01 02:32:10
0.53439941,1506825125,4294.81,22600867,0,2017-10-01 02:32:05
0.8715,1506825125,4294.79,22600866,0,2017-10-01 02:32:05
0.84924,1506825085,4292.48,22600853,0,2017-10-01 02:31:25
0.84924,1506825084,4292.48,22600852,0,2017-10-01 02:31:24
1.10382319,1506825063,4292.49,22600850,0,2017-10-01 02:31:03
0.1285,1506825050,4292.47,22600848,0,2017-10-01 02:30:50
0.8715,1506825049,4292.45,22600847,0,2017-10-01 02:30:49
1.624,1506825027,4285.79,22600843,0,2017-10-01 02:30:27
0.008709999999999999,1506825015,4284.58,22600842,1,2017-10-01 02:30:15
0.39345114,1506825011,4292.61,22600841,0,2017-10-01 02:30:11
1.743,1506825011,4292.61,22600840,0,2017-10-01 02:30:11
0.16694886,1506825008,4292.58,22600839,0,2017-10-01 02:30:08
0.02,1506824987,4283.52,22600830,0,2017-10-01 02:29:47
0.00384841,1506824987,4277.45,22600828,1,2017-10-01 02:29:47
0.0478,1506824983,4283.53,22600827,0,2017-10-01 02:29:43
0.49368877,1506824977,4283.53,22600826,0,2017-10-01 02:29:37
0.58832246,1506824974,4283.53,22600825,0,2017-10-01 02:29:34
2.15318877,1506824974,4283.52,22600824,0,2017-10-01 02:29:34
0.17631123,1506824973,4283.52,22600823,0,2017-10-01 02:29:33
1.1676323,1506824896,4282.17,22600816,0,2017-10-01 02:28:16
0.039939999999999996,1506824784,4282.36,22600809,1,2017-10-01 02:26:24
0.039939999999999996,1506824780,4282.36,22600808,1,2017-10-01 02:26:20
0.05,1506824750,4275.52,22600805,0,2017-10-01 02:25:50
0.09347944,1506824746,4275.52,22600804,0,2017-10-01 02:25:46
1.21498243,1506824740,4275.52,22600802,0,2017-10-01 02:25:40
0.6210014,1506824723,4282.42,22600796,0,2017-10-01 02:25:23
0.00521558,1506824723,4274.96,22600795,0,2017-10-01 02:25:23
0.17210974,1506824697,4282.97,22600790,1,2017-10-01 02:24:57
1.0,1506824653,4274.96,22600788,1,2017-10-01 02:24:13
0.055145000000000007,1506824651,4274.97,22600787,1,2017-10-01 02:24:11
0.9448549999999999,1506824650,4274.99,22600786,1,2017-10-01 02:24:10
1.0,1506824648,4274.96,22600784,1,2017-10-01 02:24:08
0.52446035,1506824645,4274.95,22600782,1,2017-10-01 02:24:05
0.109081,1506824645,4274.96,22600781,1,2017-10-01 02:24:05
0.0087,1506824626,4283.33,22600777,0,2017-10-01 02:23:46
0.021,1506824617,4283.33,22600776,0,2017-10-01 02:23:37
0.76433878,1506824612,4275.61,22600775,0,2017-10-01 02:23:32
0.23566122,1506824610,4275.61,22600774,1,2017-10-01 02:23:30
0.17395372,1506824606,4275.62,22600772,0,2017-10-01 02:23:26
0.885433,1506824602,4275.61,22600771,1,2017-10-01 02:23:22
0.114567,1506824602,4275.62,22600770,1,2017-10-01 02:23:22
0.1,1506824594,4275.61,22600769,1,2017-10-01 02:23:14
1.0,1506824592,4280.08,22600768,1,2017-10-01 02:23:12
1.0,1506824589,4280.08,22600767,1,2017-10-01 02:23:09
1.0,1506824586,4280.08,22600766,1,2017-10-01 02:23:06
0.00533,1506824583,4285.17,22600751,0,2017-10-01 02:23:03
0.055145000000000007,1506824563,4275.67,22600749,1,2017-10-01 02:22:43
0.121465,1506824563,4277.09,22600748,1,2017-10-01 02:22:43
0.02339,1506824561,4283.36,22600747,1,2017-10-01 02:22:41
0.33798922,1506824552,4285.23,22600745,0,2017-10-01 02:22:32
0.04712822,1506824492,4285.52,22600742,0,2017-10-01 02:21:32
0.3067703,1506824473,4283.97,22600739,0,2017-10-01 02:21:13
0.3067703,1506824472,4283.97,22600738,0,2017-10-01 02:21:12
0.21114908,1506824470,4283.97,22600736,0,2017-10-01 02:21:10
2.324,1506824470,4283.96,22600735,0,2017-10-01 02:21:10
0.3067703,1506824469,4283.97,22600734,0,2017-10-01 02:21:09
1.0,1506824463,4283.97,22600733,0,2017-10-01 02:21:03
0.00499994,1506824456,4294.87,22600732,0,2017-10-01 02:20:56
6e-08,1506824456,4290.0,22600731,0,2017-10-01 02:20:56
0.24487323,1506824454,4283.39,22600730,0,2017-10-01 02:20:54
1.0,1506824451,4283.39,22600729,0,2017-10-01 02:20:51
0.08422677,1506824450,4283.39,22600728,0,2017-10-01 02:20:50
1.0,1506824449,4283.39,22600727,0,2017-10-01 02:20:49
2.3283,1506824441,4278.89,22600726,1,2017-10-01 02:20:41
4.0,1506824441,4278.89,22600725,0,2017-10-01 02:20:41
0.01847415,1506824425,4275.6,22600724,1,2017-10-01 02:20:25
0.026,1506824418,4286.22,22600723,0,2017-10-01 02:20:18
2.34280391,1506824416,4283.49,22600722,0,2017-10-01 02:20:16
0.81873579,1506824416,4283.41,22600721,0,2017-10-01 02:20:16
0.03317709,1506824413,4276.63,22600720,0,2017-10-01 02:20:13
2.20408104,1506824411,4276.62,22600719,0,2017-10-01 02:20:11
0.0822,1506824407,4276.62,22600717,0,2017-10-01 02:20:07
0.04391896,1506824404,4276.62,22600712,0,2017-10-01 02:20:04
0.82716696,1506824397,4276.63,22600710,0,2017-10-01 02:19:57
0.04156883,1506824394,4276.63,22600706,0,2017-10-01 02:19:54
0.00843117,1506824394,4275.61,22600705,0,2017-10-01 02:19:54
0.06730323,1506824374,4275.61,22600703,0,2017-10-01 02:19:34
0.0582626,1506824371,4280.15,22600694,1,2017-10-01 02:19:31
0.147023,1506824371,4280.16,22600692,1,2017-10-01 02:19:31
0.73196295,1506824363,4274.95,22600682,0,2017-10-01 02:19:23
0.25,1506824362,4274.95,22600679,1,2017-10-01 02:19:22
0.01803705,1506824362,4275.05,22600677,1,2017-10-01 02:19:22
1.0,1506824361,4274.95,22600673,0,2017-10-01 02:19:21
0.01388533,1506824356,4283.88,22600670,0,2017-10-01 02:19:16
0.00500034,1506824353,4273.75,22600668,1,2017-10-01 02:19:13
0.02999966,1506824353,4274.42,22600667,0,2017-10-01 02:19:13
0.74349208,1506824353,4274.42,22600666,0,2017-10-01 02:19:13
0.92650792,1506824352,4274.95,22600665,1,2017-10-01 02:19:12
0.05,1506824352,4274.95,22600664,1,2017-10-01 02:19:12
5.43349208,1506824352,4274.95,22600663,1,2017-10-01 02:19:12
4.54747964,1506824351,4275.0,22600662,0,2017-10-01 02:19:11
1.20071664,1506824351,4275.0,22600661,1,2017-10-01 02:19:11
1.3,1506824351,4275.0,22600660,1,2017-10-01 02:19:11
0.5,1506824351,4275.0,22600659,1,2017-10-01 02:19:11
0.05,1506824351,4275.0,22600658,1,2017-10-01 02:19:11
0.2,1506824351,4275.5,22600657,1,2017-10-01 02:19:11
2.02838231,1506824350,4275.55,22600656,1,2017-10-01 02:19:10
1.743,1506824350,4275.55,22600655,0,2017-10-01 02:19:10
2.0,1506824350,4275.55,22600654,0,2017-10-01 02:19:10
3.01828599,1506824349,4275.61,22600653,1,2017-10-01 02:19:09
0.93,1506824349,4275.85,22600652,0,2017-10-01 02:19:09
0.8715,1506824349,4275.93,22600651,0,2017-10-01 02:19:09
0.0018802,1506824348,4278.1,22600649,1,2017-10-01 02:19:08
0.932,1506824348,4279.0,22600648,0,2017-10-01 02:19:08
0.46290991,1506824348,4280.0,22600647,1,2017-10-01 02:19:08
0.23364486,1506824347,4280.0,22600646,1,2017-10-01 02:19:07
1.0,1506824347,4280.0,22600645,1,2017-10-01 02:19:07
1.0,1506824347,4280.0,22600644,1,2017-10-01 02:19:07
0.00185516,1506824347,4280.0,22600643,1,2017-10-01 02:19:07
0.933,1506824347,4281.0,22600641,0,2017-10-01 02:19:07
0.9,1506824346,4281.85,22600637,1,2017-10-01 02:19:06
0.63097954,1506824346,4282.26,22600636,1,2017-10-01 02:19:06
0.01902046,1506824346,4282.26,22600635,1,2017-10-01 02:19:06
2.0,1506824345,4282.35,22600634,1,2017-10-01 02:19:05
0.00187021,1506824345,4283.85,22600633,1,2017-10-01 02:19:05
0.019983,1506824343,4285.0,22600632,0,2017-10-01 02:19:03
0.83262112,1506824342,4283.91,22600631,0,2017-10-01 02:19:02
0.01999966,1506824342,4283.91,22600630,0,2017-10-01 02:19:02
0.046,1506824341,4283.91,22600629,0,2017-10-01 02:19:01
0.08137922,1506824341,4285.0,22600628,1,2017-10-01 02:19:01
0.02,1506824341,4285.0,22600627,1,2017-10-01 02:19:01
0.5,1506824339,4286.0,22600624,1,2017-10-01 02:18:59
0.011663,1506824337,4286.98,22600622,0,2017-10-01 02:18:57
0.04010025,1506824330,4286.98,22600621,1,2017-10-01 02:18:50
0.45907467,1506824326,4287.0,22600620,0,2017-10-01 02:18:46
0.82907125,1506824321,4287.0,22600617,1,2017-10-01 02:18:41
0.0645,1506824320,4287.0,22600616,1,2017-10-01 02:18:40
4.28189411,1506824319,4287.0,22600614,1,2017-10-01 02:18:39
2.0,1506824315,4287.0,22600612,1,2017-10-01 02:18:35
1.0,1506824315,4287.0,22600611,1,2017-10-01 02:18:35
0.6,1506824315,4287.0,22600610,1,2017-10-01 02:18:35
0.4,1506824315,4287.76,22600609,1,2017-10-01 02:18:35
0.14878919,1506824313,4288.0,22600608,1,2017-10-01 02:18:33
0.053,1506824306,4289.61,22600606,0,2017-10-01 02:18:26
0.00187022,1506824301,4289.61,22600605,1,2017-10-01 02:18:21
0.4,1506824292,4290.0,22600604,1,2017-10-01 02:18:12
0.0235901,1506824292,4290.0,22600603,1,2017-10-01 02:18:12
0.00185084,1506824291,4290.0,22600602,1,2017-10-01 02:18:11
0.0921288,1506824288,4291.36,22600601,0,2017-10-01 02:18:08
0.03,1506824283,4291.24,22600599,1,2017-10-01 02:18:03
9.20433222,1506824283,4291.36,22600598,1,2017-10-01 02:18:03
0.00161603,1506824267,4295.0,22600595,0,2017-10-01 02:17:47
0.00579374,1506824262,4295.0,22600594,0,2017-10-01 02:17:42
0.09654228,1506824262,4291.38,22600593,0,2017-10-01 02:17:42
6.876437599999999,1506824262,4291.36,22600592,1,2017-10-01 02:17:42
0.01726594,1506824256,4291.38,22600591,0,2017-10-01 02:17:36
0.006,1506824253,4291.38,22600589,0,2017-10-01 02:17:33
2.15297881,1506824251,4291.36,22600588,1,2017-10-01 02:17:31
0.23393166,1506824241,4294.99,22600585,0,2017-10-01 02:17:21
0.03127645,1506824227,4295.0,22600581,0,2017-10-01 02:17:07
4.16642076,1506824221,4294.06,22600578,1,2017-10-01 02:17:01
2.24160637,1506824220,4294.06,22600577,1,2017-10-01 02:17:00
0.31745597,1506824218,4294.06,22600576,1,2017-10-01 02:16:58
4.98885471,1506824152,4295.0,22600559,1,2017-10-01 02:15:52
1.87013935,1506824152,4295.0,22600558,1,2017-10-01 02:15:52
0.18939014,1506824145,4295.01,22600553,1,2017-10-01 02:15:45
0.18921651,1506824138,4295.01,22600549,1,2017-10-01 02:15:38
0.08169910000000001,1506824132,4295.01,22600545,1,2017-10-01 02:15:32
0.03967327,1506824127,4295.01,22600541,1,2017-10-01 02:15:27
0.03968355,1506824122,4295.0,22600537,1,2017-10-01 02:15:22
3.0,1506824094,4295.01,22600534,1,2017-10-01 02:14:54
0.0901771,1506824069,4295.0,22600529,1,2017-10-01 02:14:29
0.07952033,1506824016,4294.07,22600524,1,2017-10-01 02:13:36
0.3154163,1506824013,4294.07,22600523,1,2017-10-01 02:13:33
0.10926766,1506824008,4294.06,22600519,1,2017-10-01 02:13:28
0.01973234,1506824008,4294.06,22600518,1,2017-10-01 02:13:28
0.42630234,1506824002,4296.2,22600517,0,2017-10-01 02:13:22
0.42630234,1506824000,4297.66,22600516,0,2017-10-01 02:13:20
1.62619766,1506823986,4294.05,22600515,0,2017-10-01 02:13:06
0.05342742,1506823983,4294.05,22600514,0,2017-10-01 02:13:03
1.64593,1506823983,4294.05,22600513,0,2017-10-01 02:13:03
0.67444492,1506823981,4294.05,22600511,0,2017-10-01 02:13:01
0.28350835,1506823964,4292.0,22600510,1,2017-10-01 02:12:44
0.00847,1506823961,4294.06,22600509,0,2017-10-01 02:12:41
0.00847,1506823956,4294.06,22600508,0,2017-10-01 02:12:36
0.00847,1506823951,4294.06,22600507,0,2017-10-01 02:12:31
0.013999999999999999,1506823929,4294.06,22600501,0,2017-10-01 02:12:09
0.91,1506823917,4296.93,22600496,0,2017-10-01 02:11:57
0.84833889,1506823915,4295.86,22600492,0,2017-10-01 02:11:55
2.94491992,1506823915,4296.93,22600491,1,2017-10-01 02:11:55
0.02,1506823915,4297.13,22600489,1,2017-10-01 02:11:55
0.01,1506823914,4300.0,22600488,1,2017-10-01 02:11:54
0.01,1506823912,4301.0,22600487,1,2017-10-01 02:11:52
0.01,1506823912,4301.0,22600486,1,2017-10-01 02:11:52
0.01,1506823912,4301.0,22600485,1,2017-10-01 02:11:52
0.0249072,1506823911,4301.88,22600484,0,2017-10-01 02:11:51
0.0030928,1506823911,4301.68,22600483,0,2017-10-01 02:11:51
0.6715,1506823910,4301.68,22600482,1,2017-10-01 02:11:50
0.1754072,1506823910,4301.85,22600481,1,2017-10-01 02:11:50
0.00585255,1506823888,4301.85,22600480,1,2017-10-01 02:11:28
0.01336733,1506823871,4301.88,22600479,0,2017-10-01 02:11:11
0.015,1506823819,4301.88,22600463,0,2017-10-01 02:10:19
0.8909999999999999,1506823785,4301.89,22600457,1,2017-10-01 02:09:45
0.09204853,1506823785,4301.89,22600456,1,2017-10-01 02:09:45
0.03,1506823766,4306.47,22600454,0,2017-10-01 02:09:26
1.0,1506823737,4301.89,22600437,1,2017-10-01 02:08:57
0.01334812,1506823735,4304.08,22600436,0,2017-10-01 02:08:55
0.02354892,1506823713,4304.08,22600434,0,2017-10-01 02:08:33
0.014128899999999996,1506823679,4304.08,22600424,0,2017-10-01 02:07:59
0.00302856,1506823669,4304.08,22600421,0,2017-10-01 02:07:49
0.16621362,1506823641,4301.89,22600420,1,2017-10-01 02:07:21
1.14248067,1506823608,4301.89,22600418,1,2017-10-01 02:06:48
1.0,1506823606,4301.89,22600417,1,2017-10-01 02:06:46
1.0,1506823604,4301.89,22600416,1,2017-10-01 02:06:44
1.0,1506823601,4301.89,22600415,1,2017-10-01 02:06:41
0.03,1506823592,4304.11,22600414,1,2017-10-01 02:06:32
0.78436936,1506823589,4304.99,22600413,0,2017-10-01 02:06:29
1.0,1506823555,4305.0,22600407,1,2017-10-01 02:05:55
0.25793221,1506823554,4305.01,22600406,1,2017-10-01 02:05:54
0.8909999999999999,1506823551,4305.06,22600403,1,2017-10-01 02:05:51
2.0,1506823540,4308.91,22600400,0,2017-10-01 02:05:40
0.11580655,1506823468,4308.91,22600396,0,2017-10-01 02:04:28
0.02432627,1506823373,4308.92,22600394,0,2017-10-01 02:02:53
0.01125696,1506823363,4305.01,22600393,1,2017-10-01 02:02:43
0.86048862,1506823290,4311.97,22600389,0,2017-10-01 02:01:30
0.39444749,1506823287,4311.96,22600388,0,2017-10-01 02:01:27
1.2585,1506823280,4305.01,22600385,1,2017-10-01 02:01:20
0.8715,1506823279,4305.16,22600384,1,2017-10-01 02:01:19
1.60910322,1506823273,4305.01,22600383,1,2017-10-01 02:01:13
2.31,1506823273,4305.01,22600382,0,2017-10-01 02:01:13
0.97870929,1506823272,4307.0,22600381,1,2017-10-01 02:01:12
2.3125,1506823272,4307.01,22600380,0,2017-10-01 02:01:12
0.91,1506823271,4308.18,22600379,1,2017-10-01 02:01:11
0.10873254,1506823271,4309.3,22600378,1,2017-10-01 02:01:11
0.05451621,1506823271,4310.18,22600377,1,2017-10-01 02:01:11
0.01735903,1506823269,4313.63,22600375,0,2017-10-01 02:01:09
0.0606698,1506823231,4310.19,22600369,1,2017-10-01 02:00:31
0.09636383,1506823225,4314.69,22600368,1,2017-10-01 02:00:25
0.90363617,1506823225,4314.69,22600367,1,2017-10-01 02:00:25
0.07901888,1506823219,4312.62,22600366,0,2017-10-01 02:00:19
0.006,1506823069,4312.62,22600344,0,2017-10-01 01:57:49
0.5,1506823039,4313.6,22600343,0,2017-10-01 01:57:19
0.09037012,1506823026,4313.62,22600334,0,2017-10-01 01:57:06
0.053074,1506823023,4312.61,22600333,0,2017-10-01 01:57:03
0.014,1506822923,4311.89,22600316,0,2017-10-01 01:55:23
0.11402397,1506822811,4314.96,22600297,0,2017-10-01 01:53:31
0.01210032,1506822795,4310.3,22600295,0,2017-10-01 01:53:15
0.00533771,1506822789,4310.3,22600292,0,2017-10-01 01:53:09
0.07207349,1506822788,4310.3,22600291,0,2017-10-01 01:53:08
0.044,1506822781,4310.33,22600290,1,2017-10-01 01:53:01
2.98,1506822757,4310.0,22600284,1,2017-10-01 01:52:37
5.0,1506822757,4310.0,22600283,1,2017-10-01 01:52:37
0.02129071,1506822754,4307.0,22600282,1,2017-10-01 01:52:34
0.01333467,1506822749,4310.32,22600280,0,2017-10-01 01:52:29
0.02129071,1506822724,4310.33,22600278,0,2017-10-01 01:52:04
0.01655615,1506822668,4310.18,22600272,0,2017-10-01 01:51:08
0.1285,1506822659,4310.37,22600271,0,2017-10-01 01:50:59
0.8715,1506822658,4310.31,22600270,0,2017-10-01 01:50:58
0.06610159,1506822650,4306.0,22600269,1,2017-10-01 01:50:50
0.16390241,1506822650,4306.01,22600268,1,2017-10-01 01:50:50
0.08223244,1506822618,4310.35,22600252,0,2017-10-01 01:50:18
0.00799912,1506822558,4310.31,22600240,0,2017-10-01 01:49:18
0.66505299,1506822478,4304.41,22600231,1,2017-10-01 01:47:58
